center_latitude,center_longitude,cluster_label
41.886077,-87.624798,2
40.847449,-73.849249,2
34.139422,57.085849,1
13.377814,-7.613255,3
38.993757,56.613321,1
-34.906361,-56.200948,3
47.310496,5.042889,0
52.285971,-1.531783,0
44.333041,-129.18127,2
59.856336,17.622071,0
54.377732,-0.530779,0
51.573099,-0.341631,0
54.619017,-1.055473,0
41.324857,-73.803694,2
41.925212,-72.614866,2
48.134062,11.5604,0
50.080758,12.370453,0
50.228703,4.030324,0
-27.417768,29.473477,3
40.591677,-74.271932,2
13.349531,-6.70342,3
53.230246,-1.690133,0
40.809575,14.425454,0
40.275595,-2.806007,0
39.339974,-91.918183,2
43.20116,12.169095,0
56.315623,89.598737,1
30.446669,50.883286,1
52.201616,0.118537,0
41.198704,-8.500674,0
55.836763,-4.253556,0
49.794985,37.678679,0
44.597551,33.533292,0
45.554888,9.447059,0
39.816461,-77.235261,2
40.633774,-74.062198,2
51.506353,-0.124723,0
53.188777,17.120536,0
32.558865,-86.69025,2
29.012974,-13.685083,0
48.174596,9.016361,0
-7.767855,158.035716,4
42.964181,-76.077701,2
42.65,-73.750901,2
32.367054,97.764563,1
61.864625,-6.90188,0
-28.389742,133.385597,4
44.613097,-114.661986,2
55.981935,10.430716,0
49.659565,15.112132,0
51.507447,-0.112095,0
18.34923,73.244942,1
11.285764,77.003767,1
2.334952,16.962469,3
42.015576,-95.125881,2
6.952297,81.262989,1
55.974164,-3.18014,0
12.376007,50.112397,1
51.726553,-1.269709,0
53.074043,-3.792579,0
54.676756,-6.813347,0
39.649304,127.286002,1
55.088532,-3.730465,0
52.711444,0.407384,0
37.597789,23.076776,0
36.967202,34.77886,0
39.545779,127.958786,1
49.848841,3.286561,0
49.328334,15.122436,0
58.320949,12.304673,0
50.464643,2.136112,0
13.72218,37.233861,1
51.473867,-0.136496,0
39.01812,87.037983,1
52.590853,-109.334974,2
38.268636,-85.782807,2
40.621086,14.985915,0
12.412882,115.074388,1
55.955529,-3.194152,0
52.605945,1.730367,0
6.286726,-66.054774,3
37.60683,22.330363,0
46.650677,21.242422,0
32.021223,-115.279872,2
31.496847,31.858854,1
52.480965,-1.895891,0
37.067984,33.958913,0
50.298484,22.008146,0
45.760568,4.834062,0
52.201284,5.474634,0
-29.500645,24.169875,3
38.795305,-109.125882,2
41.622188,12.612041,0
42.669465,43.608867,0
-33.842753,151.241371,4
53.122194,8.15019,0
50.425158,-4.89349,0
39.541556,28.999171,0
31.083483,44.366141,1
36.04782,135.651271,1
56.900629,-2.45033,0
45.940666,7.80926,0
37.484624,-77.319965,2
42.896619,-80.959409,2
44.591846,33.583539,0
50.104214,-4.27791,0
51.495459,-0.144016,0
55.361525,35.520736,0
55.281909,-4.272679,0
44.241018,-79.712834,2
27.800829,32.390593,1
41.355335,-79.808284,2
47.585107,32.294276,0
51.076727,0.037595,0
33.68636,-95.992957,2
18.980482,72.844176,1
51.066292,-0.962114,0
45.965996,-66.186311,2
52.144988,-1.436161,0
37.109441,-82.824893,2
51.756497,-0.200552,0
21.196407,72.827128,1
53.411251,-3.00735,0
30.979296,25.405495,1
52.321952,-1.557771,0
51.505244,-0.135112,0
39.974638,-91.076291,2
-20.210253,-70.154785,3
-27.481968,-51.540939,3
51.813039,-0.826758,0
32.457316,35.072595,1
26.402267,-107.104014,2
40.721282,122.352278,1
39.931478,-75.50643,2
48.865174,2.338083,0
44.601991,33.55083,0
35.665266,6.192768,0
47.353055,-0.91203,0
55.447703,-4.639439,0
50.845641,4.352091,0
52.445913,15.575861,0
51.770324,-1.271226,0
5.744079,-1.421077,3
37.794162,-122.402643,2
44.930089,2.602151,0
19.114425,-96.68469,2
13.435343,-10.752269,3
39.696693,-2.409636,0
51.385574,-2.359705,0
39.975645,-4.81894,0
48.259255,6.158682,0
45.319176,11.457901,0
45.507627,-73.554348,2
51.492361,-0.608936,0
-9.183583,-139.72173,2
43.548699,10.306392,0
46.716237,17.73805,0
42.82179,15.922121,0
40.229329,-5.193192,0
51.494767,-0.100256,0
32.070238,-80.839273,2
17.445171,74.927984,1
51.193217,4.395575,0
40.814974,16.103775,0
11.076618,49.19475,1
22.330922,-79.499545,2
47.193166,-95.210714,2
49.521652,3.318465,0
52.881725,-2.082512,0
38.386916,-85.799757,2
13.294912,-8.893581,3
52.387479,4.63894,0
20.815706,32.970438,1
51.389429,0.50304,0
50.638329,5.687811,0
54.543663,-3.328845,0
35.939536,-83.921488,2
42.349617,-70.705299,2
43.560878,0.087108,0
-30.468212,25.010396,3
-0.381623,10.875196,3
40.836727,14.25996,0
53.477537,-2.243345,0
35.840578,137.724131,1
52.014892,-3.441544,0
40.268521,-74.307044,2
52.399531,0.118046,0
19.915213,3.296118,3
37.13594,-77.539,2
40.610793,43.099499,0
-8.51547,30.841092,3
37.728065,23.483889,0
45.425048,-73.937709,2
18.933146,37.212046,1
50.484116,5.00325,0
37.569338,-77.283003,2
-28.785375,21.804337,3
45.748816,13.374012,0
45.428678,34.923383,0
36.178611,3.373178,0
33.88978,1.711792,0
45.04379,9.82578,0
51.572754,-0.148503,0
45.889586,6.912209,0
51.789462,-2.173891,0
35.803851,-86.032132,2
52.902328,-2.120965,0
45.63048,14.014994,0
29.896981,-90.945898,2
30.817344,31.262404,1
5.747486,-0.550308,3
42.352071,-71.058834,2
57.123234,38.945195,0
52.766385,24.524072,0
46.703261,-1.242656,0
-25.975468,132.403285,4
54.444568,20.995199,0
57.675815,-3.699185,0
51.484567,-0.108915,0
48.138047,11.555041,0
47.375179,11.972857,0
49.666715,21.921306,0
54.181708,-4.17564,0
23.978161,15.71584,1
43.475621,-89.587879,2
6.414797,33.067057,3
41.357835,18.505368,0
-2.983591,17.038669,3
37.498637,122.193608,1
50.891809,0.604124,0
43.980098,12.63808,0
46.077759,18.230256,0
57.036654,-5.021169,0
41.018404,28.947485,0
46.526786,0.702277,0
51.307655,12.380151,0
35.380378,-65.805113,2
19.718892,81.415746,1
44.657259,-76.749112,2
33.049184,35.392599,1
41.015986,28.981436,0
-0.275724,11.08272,3
47.395538,5.632656,0
51.192167,-3.099072,0
37.021155,-93.315934,2
51.507162,-0.126921,0
54.365093,18.647379,0
-13.822187,-171.766898,2
33.774126,74.510915,1
14.17007,-7.650578,3
53.277873,-8.453473,0
53.381699,-8.11306,0
39.317545,21.969587,0
8.892128,15.017625,3
51.518602,4.728246,0
50.520444,-4.507617,0
30.575093,33.905193,1
-2.51345,-52.419543,3
43.652717,11.482705,0
34.22498,70.361033,1
25.218414,-80.816553,2
56.793829,12.13962,0
41.957451,-70.89823,2
16.087327,97.547199,1
53.703184,-1.782336,0
51.500378,4.832224,0
52.35257,-0.210218,0
26.625099,33.853787,1
48.862589,2.332262,0
54.892091,-2.930936,0
52.980696,-1.913594,0
-51.051836,-68.974391,3
49.87053,16.498535,0
36.65107,-86.361802,2
24.764361,121.225736,1
44.004593,-72.049778,2
54.168785,-4.300545,0
-2.950956,17.469066,3
20.637347,82.96127,1
10.80326,-13.333745,3
53.280303,-3.828959,0
33.14625,76.53727,1
60.077899,21.067357,0
3.123242,33.743494,3
35.905968,134.407363,1
41.793956,-111.043161,2
36.109769,135.086667,1
40.749771,-73.987626,2
53.746372,-0.339784,0
50.211609,4.876939,0
51.369974,0.529749,0
53.192334,-2.891097,0
42.306647,-76.591735,2
51.324596,-0.31981,0
38.368851,31.345586,0
47.051118,18.4808,0
0.480671,18.741189,3
-51.719268,-59.512024,3
52.840082,30.725667,0
50.779562,-3.793636,0
30.039427,31.239569,1
38.892394,-77.023475,2
0.412495,32.07733,3
51.513065,-0.109438,0
47.643456,32.585556,0
-26.741485,25.144933,3
-31.281144,20.558389,3
43.302705,-78.453935,2
59.933595,30.297884,0
43.659045,23.377908,0
55.746171,37.622854,0
50.678385,4.410836,0
19.422089,-99.122965,2
41.331449,-93.557884,2
8.471402,6.275247,3
51.37209,-0.104279,0
15.343475,39.425174,1
37.836992,22.84333,0
45.003021,9.656519,0
41.610479,-75.162343,2
49.661134,15.111525,0
46.28569,-93.743666,2
52.379116,5.260441,0
47.743067,15.791052,0
55.016271,-7.298027,0
50.645049,19.893756,0
36.537164,61.164956,1
27.078777,-93.271851,2
32.384015,35.224152,1
55.294335,-4.077647,0
48.955962,7.72548,0
46.700313,1.7243,0
18.262062,-66.408724,2
50.200171,85.440066,1
50.115404,2.801887,0
52.982613,-2.09852,0
50.534869,4.082163,0
51.505865,-0.169983,0
31.775606,35.232523,1
41.42016,23.456109,0
51.556605,-0.108806,0
38.63449,-92.044701,2
45.886627,18.630318,0
33.531267,-91.09032,2
39.258842,143.089429,1
47.055191,8.567591,0
0.05094,18.833427,3
42.734369,-2.115072,0
28.073069,32.152793,1
51.510197,-0.131138,0
50.776443,7.094441,0
-33.340636,24.391591,3
45.76087,34.988913,0
39.875448,26.214408,0
36.394076,25.405737,0
52.71411,4.914648,0
-29.51076,29.467582,3
16.397886,92.601384,1
55.959733,-3.189459,0
32.822423,44.693434,1
55.600125,-4.206906,0
35.876037,34.428459,1
37.396022,22.265547,0
40.817673,-115.931516,2
40.855495,124.643686,1
-33.913124,18.431667,3
37.831936,-83.732958,2
48.861053,2.338672,0
22.788694,123.063919,1
51.565754,-9.786887,0
39.334578,-3.230829,0
40.809906,-73.959258,2
52.305063,-1.22135,0
19.103253,99.753392,1
50.496474,4.592942,0
-0.235428,19.371491,3
48.858423,2.345514,0
51.93693,-0.426927,0
50.432956,10.861578,0
31.725071,35.167293,1
50.688349,-4.54789,0
58.419405,-5.074458,0
45.580393,-66.407053,2
51.14488,0.625555,0
40.415619,-3.692546,0
54.964878,9.747212,0
40.604338,-77.653398,2
38.579461,16.321064,0
32.487038,35.647716,1
52.232372,-2.152695,0
53.201125,-3.233747,0
51.33305,-1.903972,0
41.845949,-87.644044,2
51.50629,-0.123108,0
51.357027,10.833158,0
40.651321,-74.033722,2
44.154877,10.767694,0
51.57042,19.937047,0
-18.012149,-73.016315,3
45.074709,14.638931,0
42.028461,-71.697423,2
50.803942,7.002326,0
38.77951,22.722394,0
61.797604,-134.824945,2
48.638902,-86.214675,2
52.398789,0.262664,0
32.245909,35.200974,1
47.857504,-57.991914,2
46.817425,-71.20802,2
51.878581,-3.919269,0
44.558421,33.53283,0
36.800276,10.174968,0
44.092705,-74.165539,2
48.393391,4.74407,0
36.540863,-6.260335,0
57.409148,25.902738,0
30.047448,31.249315,1
38.937501,126.990529,1
52.886509,-3.617097,0
42.34384,140.952029,1
45.644331,10.994156,0
51.567897,-0.123895,0
50.129324,-5.545516,0
51.277649,1.08064,0
53.388763,-120.340683,2
52.97654,-3.126169,0
36.026194,29.436294,0
52.245608,0.718699,0
31.181619,29.879922,1
35.435689,-83.191342,2
51.174942,1.109366,0
55.642609,12.080378,0
-9.796302,15.840869,3
57.21983,-3.302054,0
49.725305,14.55141,0
40.195632,-74.73633,2
53.958798,-1.082223,0
51.954502,-4.154199,0
30.472233,48.182067,1
36.188835,-79.539894,2
51.511413,-0.100773,0
51.572327,-0.005881,0
53.227871,-2.471827,0
46.355676,-68.116919,2
15.777588,0.658094,3
54.495901,29.719649,0
-22.219645,30.444985,3
51.475527,-0.421881,0
48.857113,2.350155,0
51.555685,-0.111475,0
-6.012897,30.007387,3
53.193933,-1.649312,0
54.220092,-4.580372,0
45.511237,-73.781517,2
48.235433,-4.283944,0
24.278086,5.188966,0
19.813871,-89.228197,2
6.219325,117.303753,1
17.585145,31.98592,1
23.736524,69.978706,1
51.510208,-0.087099,0
45.689438,-117.073101,2
51.251845,-2.632866,0
35.201324,-118.535618,2
33.639637,-81.457473,2
18.987332,15.998452,1
38.243145,24.063243,0
40.191278,18.746315,0
13.451152,144.657146,1
48.856671,2.346629,0
26.848858,80.931673,1
36.929539,-91.312611,2
49.409292,2.403622,0
49.732709,10.794356,0
58.981447,-2.95959,0
53.348059,-6.295916,0
60.286752,16.911809,0
72.144331,59.887042,0
36.984924,30.463781,0
49.154704,-55.702279,2
48.203523,16.36941,0
53.343931,-6.269421,0
22.261189,-80.501395,2
41.533218,0.50244,0
-23.13607,-134.987488,3
42.505214,88.713126,1
46.167933,8.793214,0
52.388483,0.212214,0
3.908368,16.325023,3
52.477809,-1.903526,0
36.934139,-77.569919,2
42.116199,23.05334,0
51.363863,1.077379,0
45.321977,10.740121,0
50.891316,0.601355,0
37.647386,14.151536,0
66.010094,-15.728636,0
33.041697,47.678797,1
40.712637,-73.994657,2
51.512745,-0.091562,0
48.645702,3.067346,0
51.51119,-0.118557,0
43.656146,-70.256465,2
18.604036,46.285797,1
51.508711,-0.194342,0
43.934502,-70.335663,2
53.742975,-0.332927,0
52.836955,-2.162566,0
52.086362,33.480327,0
50.666284,4.918907,0
51.053916,13.751203,0
23.731078,-101.843296,2
51.720573,-2.987203,0
48.267286,17.71017,0
52.78522,-2.050139,0
30.95919,42.857901,1
56.019677,-4.741228,0
-23.050515,-63.470625,3
55.966058,10.055487,0
37.973531,23.728349,0
29.978728,-90.086119,2
51.531819,-0.123612,0
-16.217824,168.130778,4
43.289323,26.941377,0
36.181844,-90.399443,2
26.497879,-107.069581,2
52.371658,4.898012,0
38.185379,-81.5034,2
52.019905,-9.55383,0
32.966426,35.340566,1
47.766668,28.295374,0
35.648183,-96.535245,2
52.370989,4.898149,0
23.123613,113.270842,1
39.932986,-75.4031,2
-18.847773,29.814584,3
45.14963,10.787946,0
46.754703,14.383999,0
46.606622,41.336383,0
22.895324,96.474515,1
36.494793,-81.459435,2
41.022234,28.992326,0
46.906643,-2.152668,0
46.980241,-2.009486,0
-37.498795,143.881677,4
19.061541,-98.186241,2
39.554251,-105.831166,2
31.624942,-7.985298,0
41.926483,-3.780529,0
15.660112,32.301475,1
60.718444,28.732482,0
36.14004,-113.18824,2
15.900762,8.036544,3
-37.209787,-73.167153,3
48.863367,2.337146,0
-19.222479,47.290843,3
52.372776,13.211542,0
45.300966,10.70568,0
12.03468,78.061552,1
0.794655,11.151672,3
16.865647,8.64181,3
38.455378,-121.733394,2
48.311169,-123.410719,2
51.615189,14.96562,0
35.409902,-81.284398,2
20.996889,-54.833504,2
47.511288,13.873494,0
54.909332,-6.151694,0
44.360838,28.669025,0
54.689124,-1.194093,0
52.425291,4.718605,0
59.330738,18.051762,0
40.861802,28.064349,0
51.491806,-0.15627,0
79.697934,10.820802,0
55.729428,13.199412,0
34.39323,-82.089441,2
54.710418,-1.732382,0
46.870765,7.812757,0
43.09963,5.909029,0
43.928164,-70.346728,2
19.971007,-99.717086,2
35.262104,-83.410111,2
59.226916,-2.892713,0
52.636159,-2.706731,0
45.161181,6.845494,0
32.101636,81.544551,1
36.501174,25.682954,0
57.042021,-5.028972,0
38.808305,-77.595746,2
-28.75128,-62.474376,3
37.72046,13.904057,0
27.877658,1.122937,0
77.498042,14.702886,0
56.277201,12.509862,0
31.373793,35.542015,1
51.509706,-0.079244,0
53.785672,-2.749032,0
6.129043,-4.10589,3
37.977076,23.734933,0
62.894419,22.962011,0
38.162232,126.059349,1
-6.858298,18.78909,3
43.055779,-79.141004,2
48.58138,7.753329,0
-6.605407,37.946909,3
51.26775,0.519353,0
41.728002,-71.72486,2
-19.411623,31.181495,3
39.473382,-76.270491,2
12.953644,79.960596,1
55.958695,-3.184048,0
-5.217351,31.016263,3
59.90934,10.740077,0
51.335982,12.361702,0
-14.752332,-52.88351,3
52.296073,4.321641,0
41.066677,38.009221,0
50.160738,-5.041872,0
55.643696,-3.524083,0
29.670226,-89.826508,2
47.159606,152.254774,1
50.156945,-5.061455,0
7.695991,33.690544,3
53.902132,11.46404,0
20.176648,-156.021903,2
49.507675,5.188163,0
39.437248,-76.337507,2
53.97656,-1.190541,0
42.352165,-71.103064,2
51.487592,0.841836,0
49.105728,4.779001,0
14.997799,103.396797,1
51.887723,-5.101113,0
5.707579,75.470757,1
39.185164,-84.289443,2
45.881354,-76.902837,2
52.569802,-1.847567,0
36.51038,-79.674258,2
52.273709,1.001544,0
54.734383,-1.775481,0
0.038114,120.017669,1
41.102811,29.007213,0
52.664422,0.947237,0
46.10829,-0.294397,0
37.644942,-94.141628,2
40.277118,-74.310059,2
23.762467,-100.253982,2
47.715675,15.26505,0
42.786716,30.227595,0
32.554856,35.393313,1
2.143599,18.476961,3
-0.758864,14.489716,3
15.022733,-91.169782,2
57.018333,-4.731436,0
38.355493,22.038592,0
55.068839,-3.609324,0
29.092199,15.879684,0
44.527434,33.64242,0
48.424449,8.500796,0
55.825022,-5.095159,0
-41.555856,173.000686,4
-4.955521,30.402508,3
46.753756,2.181953,0
8.269492,12.859492,3
-51.740779,-59.483235,3
46.96298,-2.221117,0
46.81106,8.247739,0
50.083509,8.241392,0
48.868759,2.338544,0
48.583444,7.762986,0
51.510098,-0.140274,0
29.535388,110.538716,1
44.005275,7.523333,0
47.196423,13.325084,0
40.758604,14.331984,0
45.672046,9.161563,0
53.517183,25.014671,0
44.075914,-73.87255,2
40.799816,-73.95047,2
39.563852,-3.934389,0
58.109419,38.164556,0
43.186053,-73.666166,2
37.883855,-4.777667,0
38.241843,20.825297,0
46.904163,7.258251,0
44.546302,-92.646854,2
3.858013,16.467209,3
31.976632,34.427104,1
46.486993,25.566918,0
48.611054,2.920873,0
55.50633,28.756898,0
51.503527,-0.113238,0
37.367187,-76.907783,2
42.790883,-71.087039,2
50.691447,-3.923367,0
51.49234,-0.076046,0
39.761399,-84.180931,2
36.071509,-97.696258,2
32.554291,124.945567,1
53.360251,-8.125689,0
56.703199,-2.482428,0
50.230218,11.853738,0
35.15422,6.557303,0
51.705689,18.39691,0
48.855748,2.342083,0
-42.973634,146.56879,4
56.199477,-2.876827,0
45.068317,11.788929,0
50.118086,8.910968,0
40.850073,13.396957,0
51.517114,-0.123299,0
15.63043,32.501319,1
51.931676,5.445746,0
40.827796,-81.778922,2
12.797707,80.075735,1
36.402393,17.074885,0
47.914353,1.175708,0
51.554894,-1.124321,0
32.573598,-82.387431,2
56.709688,-4.660324,0
29.87071,-88.748415,2
62.367993,18.905988,0
52.493321,-1.872129,0
32.905554,-7.457174,0
54.23476,-4.521051,0
5.138001,98.857981,1
41.716952,12.894424,0
25.994366,80.894236,1
48.929473,5.013924,0
59.580297,28.13853,0
51.334348,5.024184,0
54.323294,-4.382806,0
46.892546,-1.886724,0
54.597409,-5.927432,0
28.81518,32.705287,1
64.892783,-18.931263,0
-19.953977,146.450855,4
46.855251,8.150758,0
56.464413,-2.972105,0
3.810287,19.397715,3
50.901609,-0.091497,0
-1.610619,-59.855108,3
52.205213,0.121258,0
43.012437,-75.24476,2
1.086807,114.02573,1
50.16272,5.280527,0
51.161954,-2.60728,0
48.774269,9.169616,0
53.080441,-1.611307,0
40.153246,12.086573,0
53.081503,8.806202,0
34.254602,-84.805196,2
48.813165,2.103497,0
52.329912,-1.540951,0
49.702475,4.945858,0
50.993294,0.904645,0
-6.830141,33.923586,3
47.497936,19.036259,0
38.79847,121.255062,1
51.056456,13.735266,0
41.616633,-94.577757,2
40.703356,-73.98895,2
38.5912,24.662657,0
36.102685,-113.121112,2
50.439581,-5.022494,0
27.217753,77.498135,1
20.80901,82.281958,1
37.775313,15.052277,0
51.217334,0.683593,0
55.652023,-3.681751,0
19.954099,-0.802995,3
51.267287,-0.328496,0
55.903526,12.994493,0
19.973999,78.532286,1
40.707238,-74.010387,2
36.134281,-5.34764,0
31.344846,30.202849,1
56.998312,-5.116596,0
-5.654783,26.598169,3
38.671235,21.31891,0
52.964444,-2.285313,0
31.784008,35.232988,1
18.309674,90.511851,1
45.526483,33.583663,0
28.393711,52.967468,1
55.959997,-3.189097,0
19.189051,117.121004,1
34.378145,76.98675,1
21.581082,8.320931,1
52.407379,-1.510158,0
52.848033,24.86911,0
32.476976,13.354441,0
52.503427,-7.092489,0
25.888032,-97.495269,2
19.271161,-76.028372,2
18.804324,-71.730175,2
28.504558,31.743838,1
35.822199,-82.94388,2
46.81642,-1.91536,0
48.487972,9.399205,0
41.124365,-106.065502,2
1.145197,19.97159,3
51.51271,-0.114647,0
54.870468,36.158545,0
53.958137,-1.082042,0
38.930444,-78.11306,2
36.823355,-83.326333,2
38.643458,24.608143,0
50.501376,2.372119,0
37.595449,22.628116,0
